"address.changes";"address.language";"address.lang.changes";"current.profession";"profession.changes";"gender";"num.gender.corrections";"name.changes";"current.nationality";"nationality.changes";"phone.changes";"cust.age";"credit.card.owner";"mean.num.atm.withdr";"mean.num.check.cash.withdr";"mean.num.check.cash.deposits";"mean.num.reg.pmnt.init.by.cust";"mean.num.salary.deposits";"mean.num.transfers";"mean.amnt.pmnts.init.by.cust";"mean.num.security.pur.ord";"mean.num.security.sales.ord";"mean.amnt.atm.withdr";"mean.check.cash.withdr";"mean.cash.deposits";"mean.amnt.reg.pmnt.init.by.cust";"mean.check.credits";"mean.salary.deposits";"mean.check.debits";"mean.amnt.transfers";"mean.num.pmnts.init.by.cust";"mean.amnt.security.pur.ord";"mean.amnt.security.sales.ord";"mean.num.saving.cash.withdr";"mean.num.saving.cash.deposits";"mean.amnt.saving.cash.withdr";"mean.amnt.saving.cash.deposits";"mean.saving.balance";"stdev.num.atm.withdr";"stdev.num.check.cash.withdr";"stdev.num.check.cash.deposits";"stdev.num.reg.pmnt.init.by.cust";"stdev.num.salary.deposits";"stdev.num.transfers";"stdev.amnt.pmnts.init.by.cust";"stdev.num.security.pur.ord";"stdev.num.security.sales.ord";"stdev.amnt.atm.withdr";"stdev.check.cash.withdr";"stdev.cash.deposits";"stdev.amnt.reg.pmnt.init.by.cust";"stdev.check.credits";"stdev.salary.deposits";"stdev.check.debits";"stdev.amnt.transfers";"stdev.num.pmnts.init.by.cust";"stdev.amnt.security.pur.ord";"stdev.amnt.security.sales.ord";"stdev.num.saving.cash.withdr";"stdev.num.saving.cash.deposits";"stdev.amnt.saving.cash.withdr";"stdev.amnt.saving.cash.deposits";"stdev.saving.balance";"cust.age.bin";"mean.salary.deposits.bin"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;26.4166667;"Yes";1.75;2;0;1;1;0;0;0;0;1475;8967.21787;0;450;9953.4435;9953.4435;12104.71787;0;0;0;0;0;1;0;3300;54899.2004;0.5;0;0;0;0;0;0;0;0;1350;7085.56;0;0;3.8768563;3.8768563;7627.021;0;0;0;0;0;0;0;1416.56862;5161.63734;"2:[20.63,40.35)";"4:[7,477.86,9,970.48)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;20.1666667;"Yes";1.8;1;0;0;0;1;0.4;0;0;300;406.36087;0;0;739.52443;0;797.1653;739.524431;90.8044321;0;0;0;0;0;0;72197;0.83666;0;0;0;0;0;0.5477226;0;0;0;13.75522;0;0;0.3610036;0;181.9765;0.3610036;191.849298;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"FR";0;"no";0;"m";0;0;"CH";0;0;27.4166667;"Yes";1.77777778;1;0;0;0;1;0;0;0;177.77778;272.7452;0;0;936.9525;0;800.52298;936.9525;0;0;0;0;0.11111111;0;68.444444;2854.1899;0.4409586;0;0;0;0;0;0;0;0;26.35231;10.28784;0;0;0.7719465;0;18.60407;0.7719465;0;0;0;0;0.3333333;0;205.33333;271.63047;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"IT";0;"police";0;"f";0;0;"CH";0;0;64.3333333;"Yes";2.85714286;1;0;0;1;0;0;0;0;1257.14286;4169.24081;0;0;6992.38131;6992.3813;6719.24081;0;0;0;0;0;0;0;0;487.4305;1.069045;0;0;0;0;0;0;0;0;958.91804;74.62369;0;0;2316.2731;2316.2731;504.4188;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"3:[4,985.24,7,477.86)"
0;"GE";0;"engineer";0;"m";0;0;"CH";0;0;50.9166667;"Yes";2.54545455;1.63636364;0;0;1;0;0;0;0;1081.81818;5972.90826;0;0;8547.09333;8547.0933;8431.99917;0;0;0;0;0;0.63636364;0;2281.818182;433793.7323;1.2933396;0.504525;0;0;0;0;0;0;0;794.12616;3410.088;0;0;2597.4569866;2597.4569866;3384.558;0;0;0;0;0;0.504525;0;3428.64935;8539.88503;"3:[40.35,60.07)";"4:[7,477.86,9,970.48)"
0;"IT";0;"police";0;"m";0;0;"CH";0;0;49.8333333;"Yes";4.8;1;0;0;1;0;0;0;0;1570;2896.17174;0;0;5836.842;5836.842;5526.17174;0;0;0;0;0;0;0;0;215896.0951;2.6832816;0;0;0;0;0;0;0;0;1162.75535;76.87472;0;0;2.567137;2.567137;646.7303;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"chemist";0;"m";0;0;"CH";0;0;44;"Yes";4.33333333;1;0;0;1;0;0;0;0;2450;4410.41323;0;0;7059.052;7059.052;7960.41323;0;0;0;0;0;0;0;0;99477.8667;1.5275252;0;0;0;0;0;0;0;0;1732.05081;67.50806;0;0;2.002;2.002;846.9258;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"engineer";0;"m";0;0;"YU";0;0;23.6666667;"Yes";1.75;1;0.5;0.25;0.25;0.75;0.25;0;0;337.5;928.92609;3036.4964;219.375;4401.56779;1365.0714;2183.83675;0;23.0356587;0;0;0.5;0;3036.4964;0;16876.5493;0.9574271;0;0.5773503;0.5;0.5;0.5;0.5;0;0;47.87136;476.5201;3555.1335;438.75;5810.8176872;2730.1428;231.699;0;46.071317;0;0;0.5773503;0;3555.1335;0;3396.30218;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"FR";0;"lawyer";0;"f";0;0;"CH";0;0;65.3333333;"Yes";3;1;0;0;0;1;0;0;0;1650;4802.3674;0;0;6645.80416;0;6452.3674;6645.804165;0;0;0;0;0;0;0;1742999.9355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;43.3333333;"Yes";4.22222222;1;0;0;1;0;0;0;0;2483.33333;4882.40228;0;0;7217.87733;7217.8773;7365.73561;0;0;0;0;0;0;0;0;31021.1509;1.2018504;0;0;0;0;0;0;0;0;639.33559;247.2673;0;0;2167.8634644;2167.8634644;439.4443;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"lawyer";0;"f";0;0;"CH";0;0;24.25;"Yes";3;1.42857143;0;1;1;0;0;0;0;1257.14286;3846.51879;0;600;11282.271;11282.271;7217.94737;0;0;0;0;0;0.42857143;0;657.142857;6817.1631;1.8257419;0.5345225;0;0;0;0;0;0;0;645.77381;6473.446;0;0;3738.2159716;3738.2159716;7024.125;0;0;0;0;0;0.5345225;0;958.91804;2060.62866;"2:[20.63,40.35)";"5:[9,970.48,12,463.10]"
0;"EN";0;"no";0;"m";0;0;"GB";0;0;19.0833333;"Yes";2.5;1;0;0;0;1;0;0;0;300;1033.33164;0;0;909.46969;0;1333.33164;909.469687;0;0;0;0;0;0;0;133269;0.5773503;0;0;0;0;0;0;0;0;0;0.410313;0;0;0.3638991;0;0.410313;0.3638991;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"f";0;0;"CH";0;0;30.25;"Yes";4;1;0;1;1;0;0;0;0;1900;473.26063;0;292.5;2400.77341;2400.7734;2665.76063;0;0;0;0;0;0;0;0;1776.5883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"FR";0;"business";0;"m";0;0;"CH";0;0;29.3333333;"Yes";3.5;1;0;1;1;0;0;0;0;1300;1402.9952;0;600;5277.86564;5277.8656;4411.32853;0;0;0;0;0;0;0;0;70981.9694;1.8708287;0;0;0;0;0;0;0;0;1029.07726;67.42471;0;0;4.136738;4.136738;554.7624;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"FR";0;"police";0;"f";0;0;"CH";0;0;36.8333333;"Yes";1.8;1.3;0;0;1;0;0.2;0;0;960;4324.73656;0;0;5523.92557;5523.9256;6487.83741;0;58.1008472;0;0;0;0.4;0;3230.7;254133.9584;0.6324555;0.4830459;0;0;0;0;0.421637;0;0;786.97734;5406.866;0;0;1589.4231756;1589.4231756;5625.495;0;133.691851;0;0;0;0.5163978;0;5363.67851;7434.43193;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;12.6666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1006780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"m";0;0;"CH";0;0;9.4166667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"m";0;0;"YU";0;0;21;"No";4.5;1;0;0;0;1;0;0;0;400;329.91339;0;0;722.93513;0;729.91339;722.935125;0;0;0;0;0;0;0;0;1.5075567;0;0;0;0;0;0;0;0;0;0.6000338;0;0;0.8031365;0;0.6000338;0.8031365;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"FR";0;"police";0;"f";0;0;"CH";0;0;41.4166667;"No";2.25;1;0;0;1;0;0;0;0;1020.83333;1805.19848;0;0;3235.25978;3235.2598;2826.03181;0;0;0;0;0;0;0;0;219127.8666;1.3568011;0;0;0;0;0;0;0;0;353.8479;147.9884;0;0;956.1671444;956.1671444;345.0396;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;23.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;22.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;60.25;"No";1.83333333;1;0;0;1;0;0;0;0;916.66667;3526.83439;0;0;3920.8169;3920.8169;4443.50106;0;0;0;0;0;0;0;0;34265.4371;0.9374369;0;0;0;0;0;0;0;0;333.25757;139.0141;0;0;1158.6910815;1158.6910815;332.8449;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;68.5;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30592.6771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"m";0;0;"GE";0;0;35.75;"No";2.58333333;1.08333333;0;1;1;0;0;0;0;1000;2704.75282;0;675;4920.44129;4920.4413;5654.75282;0;0;0;0;0;0.08333333;0;1325;104946.3146;1.1645002;0.2886751;0;0;0;0;0;0;0;843.15425;4596.359;0;0;125.4866984;125.4866984;4567.973;0;0;0;0;0;0.2886751;0;4589.93464;8187.36554;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;73.1666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2085830.5486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"m";0;0;"CH";0;0;60.4166667;"No";2.16666667;1;0.16666667;0;1;0;0;0;0;983.33333;3897.74875;916.6665;0;5985.03831;5068.3718;6135.24875;0;0;0;0;0.16666667;0;916.6665;0;24656.5889;1.3371158;0;0.3892495;0;0;0;0;0;0;787.20834;61.69878;2147.6351;0;2138.882322;51.4802418;447.2196;0;0;0;0;0.3892495;0;2147.6351;0;3698.0605;"4:[60.07,79.78)";"3:[4,985.24,7,477.86)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;25.75;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6871.4709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;23.25;"No";2.66666667;1;0;0;0;1;0;0;0;233.33333;321.16753;0;0;830.19234;0;596.16753;830.192344;0;0;0;0;0;0;0;998.2545;1.1547005;0;0;0;0;0;0;0;0;38.92495;61.24967;0;0;0.9146833;0;8.715354;0.9146833;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"IT";0;"business";0;"f";0;0;"CH";0;0;33.3333333;"No";5;1;0;1;1;0;0.33333333;0;0;1366.66667;1013.8759;0;991.25;3458.60468;3458.6047;3472.37233;0;100.5797641;0;0;0;0;0;0;10912.0621;1.6514456;0;0;0;0;0;0.492366;0;0;193.45346;188.4551;0;100.41109;23.468827;23.468827;208.7917;0;164.579696;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;74.3333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;18.1666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15475.4116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"IT";0;"no";0;"f";0;0;"CH";0;0;8.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;1.5;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;22.1666667;"No";1.5;1;0;0;0;1;0;0;0;333.33333;424.83594;0;0;826.89441;0;758.16927;826.894406;0;0;0;0;0.08333333;0;181.186958;1087.1218;0.904534;0;0;0;0;0;0;0;0;24.6183;15.08926;0;0;0.9146833;0;17.64491;0.9146833;0;0;0;0;0.2886751;0;627.65004;1135.46164;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;87.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995255.1135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"GE";0;"teacher";0;"f";0;0;"YU";0;0;57.6666667;"No";2.33333333;1.41666667;0;0;1;0;0.25;0;0.08333333;837.5;3458.03621;0;0;2978.90549;2882.2388;4439.62098;0;144.0847676;0;96.66667;0;0.41666667;0;2541.666667;355453.9289;1.2309149;0.5149287;0;0;0;0;0.452267;0;0.2886751;290.08228;6630.206;0;0;1137.8709616;851.77605;6566.653;0;476.461665;0;334.8632;0;0.5149287;0;6631.80468;12850.28888;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;12.5;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13304.938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;33.8333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14556.8454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"IT";0;"engineer";0;"f";0;0;"CH";0;0;38.9166667;"No";2;1;0;1;1;0;0.08333333;0;0;591.66667;395.80694;0;337.5;3285.68625;3285.6863;2094.00012;0;2.3598472;0;0;0;0;0;0;305288.6838;0.6030227;0;0;0;0;0;0.2886751;0;0;466.53137;45.03425;0;0;971.0811717;971.0811717;319.0832;0;8.17475;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
1;"FR";0;"no";0;"f";0;0;"CH";0;1;22.1666667;"No";2.16666667;1;0;0;0;1;0;0;0;237.5;390.40428;0;0;744.20497;0;752.90428;744.204966;0;0;0;0;0;0;0;0;0.8348471;0;0;0;0;0;0;0;0;77.2393;151.3073;0;0;0.823215;0;110.8629;0.823215;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"m";0;0;"CH";0;0;18.8333333;"No";1.41666667;0.66666667;0;0;0;0.66666667;0.25;0;0;125;170.74724;0;0;544.83619;0;427.10499;544.836187;18.8577495;0;0;0;0;0;0;21123.5844;1.2401124;0.492366;0;0;0;0.492366;0.452267;0;0;119.65861;143.1827;0;0;402.3884973;0;319.8869;402.3884973;41.179171;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"FR";0;"business";0;"m";0;0;"CH";0;0;68.6666667;"No";2;1;0;0;0;1;0;0;0;591.66667;3705.74103;0;0;6506.5;0;5455.74103;6506.5;0;0;0;0;0;0;0;205964.2333;0.9534626;0;0;0;0;0;0;0;0;19.46247;16.4847;0;0;0;0;24.36599;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;75.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359.7835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"IT";0;"teacher";0;"f";0;0;"CH";0;0;26.1666667;"No";1.83333333;1;0;1;1;0;0.25;0;0;1725;1466.82988;0;1072.5;4790.08509;4790.0851;4336.20273;0;71.8728533;0;0;0;0;0;0;10190.2372;0.8348471;0;0;0;0;0;0.452267;0;0;265.86052;304.4365;0;0;1415.7886605;1415.7886605;190.6115;0;167.361514;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;65.4166667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260278.4793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"no";0;"f";0;0;"CH";0;0;22.3333333;"No";1.91666667;1;0;0;0;1;0;0;0;229.16667;263.04859;0;0;847.58231;0;492.21526;847.582312;0;0;0;0;0;0;0;2249.5307;0.9003366;0;0;0;0;0;0;0;0;25.74643;20.64941;0;0;0.9369926;0;5.79409;0.9369926;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"IT";0;"engineer";0;"f";0;0;"CH";0;0;82.25;"No";2;1;0;0;0;1;0;0;0;950;4075.43321;0;0;4781.3766;0;5025.43321;4781.3766;0;0;0;0;0;0;0;2669.8909;0.9534626;0;0;0;0;0;0;0;0;0;25.57214;0;0;4.3309882;0;25.57214;4.3309882;0;0;0;0;0;0;0;0;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"GE";0;"teacher";0;"f";0;0;"CH";0;0;57.8333333;"No";2;1.08333333;0;0;1;0;0;0.08333333;0;566.66667;2091.90011;0;0;3560.25038;3560.2504;3513.56678;0;0;96.66667;0;0;0.08333333;0;775;714915.0684;1.0444659;0.2886751;0;0;0;0;0;0.2886751;0;396.19401;2674.986;0;0;1052.145298;1052.145298;2982.522;0;0;334.8632;0;0;0.2886751;0;2684.67875;4579.00346;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"IT";0;"engineer";0;"m";0;0;"IT";0;0;92.4166667;"No";2.08333333;1;0.08333333;0;0;1;0.25;0;0;595.83333;3400.77579;429.1305;0;5110.65738;0;5232.79407;4681.52685;69.5182711;0;0;0.08333333;0;429.1305;0;564865.9886;0.9003366;0;0.2886751;0;0;0;0.452267;0;0;14.43376;16.16676;1486.5518;0;1487.096407;0;192.3969;4.1144388;194.523809;0;0;0.2886751;0;1486.5518;0;2651.65926;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;54.4166667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355345.779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"1:[0.00,2,492.62)"
0;"EN";0;"chemist";0;"f";0;0;"YU";0;0;96.3333333;"No";2.58333333;1.25;0;0;0;1;0;0;0;550;2097.83186;0;0;3936.41363;0;3768.66519;3936.413631;0;0;0;0;0.25;0;483.333333;596215.3808;1.5642793;0.452267;0;0;0;0;0;0;0;0;883.4032;0;0;3.4203979;0;890.199;3.4203979;0;0;0;0;0.452267;0;876.8055;2173.53225;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;72.4166667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1108013.2823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"chemist";0;"m";0;0;"CH";0;0;43.6666667;"No";3.91666667;1;0;0;1;0;0;0;0;1658.33333;3376.05216;0;0;6030.19917;6030.1992;6592.71883;0;0;0;0;0;0.08333333;0;437.25;197115.3373;1.0836247;0;0;0;0;0;0;0;0;1074.46252;117.2384;0;0;1782.1821067;1782.1821067;792.2962;0;0;0;0;0;0.2886751;0;1514.67843;2701.83063;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"no";0;"m";0;0;"CH";0;0;5.3333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"f";0;0;"CH";0;0;59.1666667;"No";2.66666667;1;0;0;1;0;0.33333333;0;0;1029.16667;16090.21671;0;0;2673.89874;2673.8987;17232.01633;0;112.6329549;0;0;0;0;0;0;305527.6159;2.0150946;0;0;0;0;0;0.492366;0;0;393.96489;49072.42;0;0;301.9889591;301.9889591;48997.31;0;234.76494;0;0;0;0;0;0;0;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"GE";0;"no";0;"m";0;0;"CH";0;0;17.6666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"FR";0;"engineer";0;"f";0;0;"CH";0;0;48.8333333;"No";2.33333333;1.25;0;0;1;0;0.33333333;0;0;566.66667;1610.90284;0;0;2832.2217;2832.2217;2997.53112;0;111.6282802;0;0;0;0.25;0;925;208362.9947;1.2309149;0.452267;0;0;0;0;0.492366;0;0;435.54216;1833.868;0;0;837.0245241;837.0245241;1973.372;0;209.731931;0;0;0;0.452267;0;1805.10639;2343.4467;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"GE";0;"lawyer";0;"f";0;0;"GE";0;0;32.6666667;"No";3.5;1;0;2;1;0;0;0;0;1991.66667;1979.57356;0;1888.73277;5803.92313;5803.9231;6039.13966;0;0;0;0;0;0;0;0;337856.1018;1.3816986;0;0;0;0;0;0;0;0;403.30078;209.2938;0;0;1715.392193;1715.392193;385.6973;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"no";0;"m";0;0;"YU";0;0;15.1666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;62.3333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447433.1304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"teacher";0;"f";0;0;"CH";0;0;77.75;"No";2;1;0;0;0;1;0;0;0;658.33333;4030.19388;0;0;4316.45053;0;5996.86055;4316.450531;0;0;0;0;0;0;0;970.4925;1.0444659;0;0;0;0;0;0;0;0;19.46247;23.51945;0;0;3.9636276;0;69.64861;3.9636276;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"no";0;"f";0;0;"CH";0;0;20.5833333;"No";1.91666667;1;0;0;0;1;0.33333333;0;0;166.66667;288.88306;0;0;616.55576;0;523.04967;616.555758;67.4999422;0;0;0;0;0;0;0;0.9962049;0;0;0;0;0;0.492366;0;0;24.6183;12.20277;0;0;0.6860125;0;110.6809;0.6860125;109.107664;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;5.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10004.0234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
