"Survey";"Date";"Longitude";"Latitude";"Pesc";"Psem";"Total";"Sea";"Coast";"Depth";"Mud";"DayOfYear";"ElapsedDays"
"MaximGroote";1985-02-16;136.65;-13.45;396.271071350772;728.784159035307;1125.05523038608;0.223973212684018;20.205404;27.2083333333333;68.3471927;46;5525
"MaximGroote";1985-02-16;136.55;-13.45;306.686721605394;218.727336744832;525.414058350226;0.202180612324732;20.261029;26.3055555555556;63.4580698;46;5525
"MaximGroote";1985-02-16;136.55;-13.55;414.150080588905;34.5056582786254;448.65573886753;0.148475587218906;20.343832;23.7083333333333;55.3812321;46;5525
"MaximGroote";1985-02-16;136.55;-13.65;598.252302035214;18.166142413216;616.41844444843;0.0533385414123711;20.425553;17.6744186046512;53.2081075789474;46;5525
"MaximGroote";1985-02-17;136.45;-13.65;1232.09722333582;0;1232.09722333582;0.0355105618091304;20.479274;22.0948905109489;36.5309629591837;47;5526
"MaximGroote";1985-02-17;136.45;-13.75;3198.36100044906;0;3198.36100044906;0.0202237484161668;20.558501;18.3613445378151;45.5228374712644;47;5526
"MaximGroote";1985-02-17;136.35;-13.65;679.863258123916;0;679.863258123916;0.0538516480713554;20.519104;16.9788732394366;28.1169984;47;5526
"MaximGroote";1985-02-17;136.35;-13.45;314.847873636346;779.794621679816;1094.64249531616;0.0795110055275446;20.371209;22.1388888888889;66.4079823;47;5526
"MaximGroote";1985-02-17;136.25;-13.55;1091.39486737589;554.182276071181;1645.57714344707;0.0313847096529505;20.492597;13.4;55.6211979381443;47;5526
"MaximGroote";1985-02-17;136.15;-13.55;258.013990496292;946.223583598172;1204.23757409446;0.00824621125124454;20.532286;4.21428571428571;73.250069787234;47;5526
"MaximGroote";1985-02-18;136.05;-13.55;1471.09159025949;2148.93030207125;3620.02189233074;0.0720624728967886;20.571533;7.39583333333333;70.7367371;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;7.31472735989191;7.31472735989191;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;19.4727772826703;19.4727772826703;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;112.954231722991;112.954231722991;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;93.1935857096971;93.1935857096971;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;212.892299329404;212.892299329404;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;322.604745147496;322.604745147496;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-18;136.15;-13.25;0;326.51209517467;326.51209517467;0.00854400374532673;20.330097;2.23255813953488;58.82528;48;5527
"MaximGroote";1985-02-19;136.15;-13.25;0;274.735395924508;274.735395924508;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.25;0;235.78784017545;235.78784017545;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.25;0;214.188499630107;214.188499630107;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.25;0;65.7962078139266;65.7962078139266;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.25;0;251.039827375623;251.039827375623;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.25;0;256.158735780897;256.158735780897;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.25;0;5.80624772953447;5.80624772953447;0.00854400374532673;20.330097;2.23255813953488;58.82528;49;5528
"MaximGroote";1985-02-19;136.15;-13.35;0;265.466657197172;265.466657197172;0.039597979746441;20.398453;2.2578125;77.7176061458333;49;5528
"MaximGroote";1985-02-19;136.25;-13.25;22.7296771571285;1141.00663398502;1163.73631114215;0.0292061637330178;20.274889;3.99180327868852;82.9354279381443;49;5528
"MaximGroote";1985-02-19;136.25;-13.35;175.397904709324;887.570192345351;1062.96809705468;0.0727186358508016;20.343832;7.98611111111111;81.0520529;49;5528
"MaximGroote";1985-02-19;136.25;-13.45;1102.29801585041;499.136333895696;1601.43434974611;0.00300000000000011;20.412022;8.34959349593496;69.3910926804124;49;5528
"MaximGroote";1985-02-19;136.35;-13.35;386.636094233858;621.189473787705;1007.82556802156;0.0167630546142389;20.302544;18.2868852459016;63.4832290526316;49;5528
"MaximGroote";1985-02-20;136.55;-13.75;763.208147491938;188.17155351941;951.379701011348;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;50;5529
"MaximGroote";1985-02-20;136.55;-13.75;3098.46811909685;1817.72205470101;4916.19017379787;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;50;5529
"MaximGroote";1985-02-20;136.55;-13.75;611.382069061183;258.619485275199;870.001554336382;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;50;5529
"MaximGroote";1985-02-20;136.55;-13.75;1425.16878096738;3693.83669986686;5119.00548083424;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;50;5529
"MaximGroote";1985-02-20;136.45;-13.55;420.232836141153;308.733295646619;728.966131787772;0.0783900503890544;20.398453;21.9027777777778;47.0633879;50;5529
"MaximGroote";1985-02-20;136.35;-13.55;1476.24967623648;194.456865387112;1670.7065416236;0.0488262224629293;20.452497;19.7;47.9234027;50;5529
"MaximGroote";1985-02-20;136.45;-13.45;691.173220452182;224.314837116093;915.488057568275;0.154019479287517;20.316334;23.9930555555556;64.1852281;50;5529
"MaximGroote";1985-02-20;136.45;-13.35;101.183241644509;386.977673185981;488.16091483049;0.0773175271203087;20.247148;26.3472222222222;75.9246434;50;5529
"MaximGroote";1985-02-20;136.55;-13.35;136.827275367394;376.326326194475;513.153601561869;0.122576506721324;20.191462;28.1041666666667;76.5273335;50;5529
"MaximGroote";1985-02-20;136.65;-13.35;664.923692837573;488.65484682562;1153.57853966319;0.20303940504248;20.135601;27.8541666666667;71.9313126;50;5529
"MaximGroote";1985-02-21;136.75;-13.35;541.077279126399;747.487926816821;1288.56520594322;0.287850655722723;20.065715;29.6527777777778;78.1945097;51;5530
"MaximGroote";1985-02-21;136.85;-13.35;52.0829353563522;769.299005704773;821.381941061125;0.356880932525116;20.009906;36.7916666666667;86.2089927;51;5530
"MaximGroote";1985-02-21;136.85;-13.45;456.122500900002;657.486616889332;1113.60911778933;0.27029243422634;20.093664;34.1805555555556;84.3606534;51;5530
"MaximGroote";1985-02-21;136.75;-13.45;158.422700576211;618.29867995961;776.721380535821;0.227517032329449;20.149576;28.2847222222222;78.4882856;51;5530
"MaximGroote";1985-02-21;136.95;-13.45;0;99.996895958096;99.996895958096;0.324513482000358;20.03779;43.9097222222222;75.3903814;51;5530
"MaximGroote";1985-02-21;136.95;-13.35;0;228.830430695188;228.830430695188;0.408727292947263;19.95432;43.4722222222222;83.8564194;51;5530
"MaximGroote";1985-02-21;137.05;-13.35;0;713.873234316127;713.873234316127;0.451562841695372;19.899075;48.5;65.4627853;51;5530
"MaximGroote";1985-02-21;137.05;-13.25;0;521.751279115287;521.751279115287;0.456426335787067;19.817109;46.8958333333333;75.6954389;51;5530
"MaximGroote";1985-02-22;136.95;-13.25;51.9456898068912;1186.07487198077;1238.02056178766;0.371651718682953;19.871618;42.75;87.4594536;52;5531
"MaximGroote";1985-02-22;136.85;-13.25;20.415292391682;760.493071461482;780.908363853164;0.29652150006365;19.926647;38.7430555555556;88.9091616;52;5531
"MaximGroote";1985-02-22;136.75;-13.25;35.7105527211819;1212.34009561194;1248.05064833312;0.239703984113743;19.995984;31.9027777777778;81.7748943;52;5531
"MaximGroote";1985-02-22;136.65;-13.25;56.3944164677607;788.207156043655;844.601572511416;0.148519359007513;20.051749;28.7777777777778;76.296397;52;5531
"MaximGroote";1985-02-22;136.55;-13.25;0;316.851875131635;316.851875131635;0.0813941029805157;20.107643;29.0069444444444;74.7876579;52;5531
"MaximGroote";1985-02-22;136.65;-13.05;24.4788066035557;1427.43400217917;1451.91280878272;0.0180277563773209;19.885331;21.3571428571429;49.4641111340206;52;5531
"MaximGroote";1985-02-22;136.65;-13.15;407.653037272848;378.546420880261;786.199458153109;0.11800423721206;19.968189;29.4861111111111;49.42032511;52;5531
"MaximGroote";1985-02-22;136.75;-13.15;45.8078781398277;890.446972451581;936.254850591409;0.15532224567009;19.912848;33.75;76.358539;52;5531
"MaximGroote";1985-02-22;136.85;-13.15;24.4788066035557;555.633055193978;580.111861797534;0.233077240416128;19.844291;40.0208333333333;86.1580899;52;5531
"MaximGroote";1985-02-23;136.95;-13.15;0;644.32820925784;644.32820925784;0.323303263206533;19.790087;43.5347222222222;87.5291459;53;5532
"MaximGroote";1985-02-23;136.95;-13.05;33.0954685066185;289.566343679748;322.661812186367;0.30153772566628;19.696967;44.6388888888889;85.4191766;53;5532
"MaximGroote";1985-02-23;136.85;-13.05;0;773.958107025839;773.958107025839;0.201804360706099;19.763239;41.0694444444444;86.9458112;53;5532
"MaximGroote";1985-02-23;136.75;-13.05;894.686654146734;1434.04850507313;2328.73515921986;0.102591422643415;19.817109;32.5277777777778;65.8001021;53;5532
"MaximGroote";1985-02-23;136.75;-12.95;294.485713104901;2001.62051749402;2296.10623059892;0.113740933704617;19.723323;29.1388888888889;42.322791;53;5532
"MaximGroote";1985-02-23;136.85;-12.95;0;483.092734511949;483.092734511949;0.206729291586833;19.657844;39.3611111111111;75.9048388;53;5532
"MaximGroote";1985-02-23;136.95;-12.95;0;426.811450204143;426.811450204143;0.304198948058646;19.606499;44.4791666666667;55.836654;53;5532
"MaximGroote";1985-02-24;136.95;-12.65;0;252.137487490527;252.137487490527;0.200683830938106;19.210827;46.5625;76.805523;54;5533
"MaximGroote";1985-02-24;137.05;-12.55;0;101.573535812488;101.573535812488;0.182537667345681;19.052898;51.3680555555556;79.9397318;54;5533
"MaximGroote";1985-02-24;136.95;-12.55;0;249.130100874096;249.130100874096;0.140545366341257;19.010944;44.3888888888889;68.0080683;54;5533
"MaximGroote";1985-02-24;136.85;-12.75;0;1091.79870273081;1091.79870273081;0.164222410163774;19.423079;37.1319444444444;68.3790557;54;5533
"MaximGroote";1985-02-24;136.95;-12.75;0;159.339023597459;159.339023597459;0.260224902728382;19.376654;44.3819444444444;68.3846513;54;5533
"MaximGroote";1985-02-24;136.85;-12.85;0;261.155605811664;261.155605811664;0.210639502468077;19.556149;36.5;51.8718572;54;5533
"MaximGroote";1985-03-16;136.55;-13.75;1062.25647386873;638.907938873975;1701.1644127427;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;74;5553
"MaximGroote";1985-03-16;136.55;-13.75;1478.67837747864;12289.9782571202;13768.6566345989;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;74;5553
"MaximGroote";1985-03-16;136.55;-13.75;2257.96819299295;1102.63397755764;3360.60217055059;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;74;5553
"MaximGroote";1985-03-16;136.55;-13.75;308.569602128441;40.1470029028509;348.716605031292;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;74;5553
"MaximGroote";1985-03-16;136.65;-13.65;1071.17129619106;100.95055261968;1172.12184881074;0.0465188133984533;20.371209;7.9041095890411;64.21579075;74;5553
"MaximGroote";1985-03-16;136.75;-13.65;744.447666024097;261.440964280862;1005.88863030496;0.0495782210249664;20.316334;8.91752577319588;71.2634272093023;74;5553
"MaximGroote";1985-03-17;136.75;-13.55;216.656236804542;122.608568499413;339.264805303955;0.133281656652365;20.233249;23.1388888888889;72.1484372;75;5554
"MaximGroote";1985-03-17;136.85;-13.45;111.41681365927;785.25146597694;896.66827963621;0.27029243422634;20.093664;34.1805555555556;84.3606534;75;5554
"MaximGroote";1985-03-17;136.85;-13.55;73.3740628374372;714.274799272131;787.648862109569;0.190939781082937;20.177508;29.2569444444444;71.212556;75;5554
"MaximGroote";1985-03-17;136.85;-13.65;393.926666597501;313.075371911711;707.002038509212;0.11115754585272;20.261029;12.6549295774648;72.9787015151515;75;5554
"MaximGroote";1985-03-17;137.35;-13.65;0;41.4784644874479;41.4784644874479;0.455702753996512;19.968189;52.5694444444444;60.3114627;75;5554
"MaximGroote";1985-03-17;137.45;-13.55;0;98.6085429056116;98.6085429056116;0.588102882155836;19.830681;53.5694444444444;71.1448922;75;5554
"MaximGroote";1985-03-18;137.35;-13.55;0;129.997823217298;129.997823217298;0.501063868184491;19.885331;53.2986111111111;58.9628341;76;5555
"MaximGroote";1985-03-18;137.15;-13.55;158.847457696374;79.8290676134996;238.676525309874;0.342235299172955;19.995984;51.5555555555556;48.5843645;76;5555
"MaximGroote";1985-03-18;137.05;-13.55;29.0091576978881;111.74139277543;140.750550473318;0.275181758116346;20.051749;50.0625;58.1578108;76;5555
"MaximGroote";1985-03-18;137.05;-13.45;0;87.1062227073464;87.1062227073464;0.361813487863567;19.982078;49.1041666666667;59.848907;76;5555
"MaximGroote";1985-03-18;136.95;-13.45;0;86.5481588013793;86.5481588013793;0.324513482000358;20.03779;43.9097222222222;75.3903814;76;5555
"MaximGroote";1985-03-18;136.95;-13.35;0;177.086499410775;177.086499410775;0.408727292947263;19.95432;43.4722222222222;83.8564194;76;5555
"MaximGroote";1985-03-18;137.05;-13.35;0;64.547979981761;64.547979981761;0.451562841695372;19.899075;48.5;65.4627853;76;5555
"MaximGroote";1985-03-18;137.05;-13.25;0;312.253616764287;312.253616764287;0.456426335787067;19.817109;46.8958333333333;75.6954389;76;5555
"MaximGroote";1985-03-19;136.95;-13.25;0;76.1238069653659;76.1238069653659;0.371651718682953;19.871618;42.75;87.4594536;77;5556
"MaximGroote";1985-03-19;136.95;-13.15;19.8860985359934;956.583977206384;976.470075742378;0.323303263206533;19.790087;43.5347222222222;87.5291459;77;5556
"MaximGroote";1985-03-19;136.95;-13.05;0;470.381816885391;470.381816885391;0.30153772566628;19.696967;44.6388888888889;85.4191766;77;5556
"MaximGroote";1985-03-19;136.85;-13.05;72.1947008636872;414.819109383352;487.013810247039;0.201804360706099;19.763239;41.0694444444444;86.9458112;77;5556
"MaximGroote";1985-03-19;136.85;-13.15;0;614.808919725385;614.808919725385;0.233077240416128;19.844291;40.0208333333333;86.1580899;77;5556
"MaximGroote";1985-03-19;136.75;-12.95;0;937.98331716346;937.98331716346;0.113740933704617;19.723323;29.1388888888889;42.322791;77;5556
"MaximGroote";1985-03-19;136.85;-12.95;795.860764948168;952.569986395563;1748.43075134373;0.206729291586833;19.657844;39.3611111111111;75.9048388;77;5556
"MaximGroote";1985-03-19;136.95;-12.95;0;429.627423586641;429.627423586641;0.304198948058646;19.606499;44.4791666666667;55.836654;77;5556
"MaximGroote";1985-03-19;137.05;-12.95;0;782.040872579137;782.040872579137;0.402910660072429;19.556149;47.6736111111111;47.5787818;77;5556
"MaximGroote";1985-03-20;136.95;-12.65;0;78.3435370751399;78.3435370751399;0.200683830938106;19.210827;46.5625;76.805523;78;5557
"MaximGroote";1985-03-20;136.95;-12.75;0;186.53398293307;186.53398293307;0.260224902728382;19.376654;44.3819444444444;68.3846513;78;5557
"MaximGroote";1985-03-20;136.85;-12.75;0;29.77726344491;29.77726344491;0.164222410163774;19.423079;37.1319444444444;68.3790557;78;5557
"MaximGroote";1985-03-20;136.75;-12.75;0;238.568312933835;238.568312933835;0.0704911341943108;19.482576;27.2248062015504;58.7880584;78;5557
"MaximGroote";1985-03-20;136.75;-13.05;475.812110471737;38.5931732951035;514.40528376684;0.102591422643415;19.817109;32.5277777777778;65.8001021;78;5557
"MaximGroote";1985-03-20;136.65;-13.05;77.3904726874921;0;77.3904726874921;0.0180277563773209;19.885331;21.3571428571429;49.4641111340206;78;5557
"MaximGroote";1985-03-20;136.65;-13.25;121.924130595446;546.670422854614;668.59455345006;0.148519359007513;20.051749;28.7777777777778;76.296397;78;5557
"MaximGroote";1985-03-20;136.65;-13.35;177.622146811372;273.026577011912;450.648723823284;0.20303940504248;20.135601;27.8541666666667;71.9313126;78;5557
"MaximGroote";1985-03-21;136.65;-13.45;381.640318531654;307.512451614954;689.152770146608;0.223973212684018;20.205404;27.2083333333333;68.3471927;79;5558
"MaximGroote";1985-03-21;136.65;-13.55;29.0091576978881;272.451441693357;301.460599391246;0.127137720602502;20.288728;22.8194444444444;65.5286789;79;5558
"MaximGroote";1985-03-21;136.55;-13.75;461.801450428518;168.457450527928;630.258900956445;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;79;5558
"MaximGroote";1985-03-21;136.55;-13.75;1341.14324342204;1846.14631147983;3187.28955490187;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;79;5558
"MaximGroote";1985-03-21;136.55;-13.75;1649.34265754941;1003.90162923807;2653.24428678748;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;79;5558
"MaximGroote";1985-03-21;136.55;-13.75;796.139743207359;660.98324381794;1457.1229870253;0.0125299640861629;20.505874;1.77777777777778;71.1710392753623;79;5558
"MaximGroote";1985-03-26;136.55;-13.65;2047.78813456328;11.2464779734181;2059.0346125367;0.0533385414123711;20.425553;17.6744186046512;53.2081075789474;84;5563
"MaximGroote";1985-03-26;136.45;-13.55;511.827771210488;13.372089935305;525.199861145793;0.0783900503890544;20.398453;21.9027777777778;47.0633879;84;5563
"MaximGroote";1985-03-26;136.45;-13.45;1857.12950385203;1380.77567879446;3237.90518264649;0.154019479287517;20.316334;23.9930555555556;64.1852281;84;5563
"MaximGroote";1985-03-26;136.25;-13.35;53.8092769417611;496.178068719569;549.98734566133;0.0727186358508016;20.343832;7.98611111111111;81.0520529;84;5563
"MaximGroote";1985-03-27;136.25;-13.25;31.1438722493582;291.820006626228;322.963878875586;0.0292061637330178;20.274889;3.99180327868852;82.9354279381443;85;5564
"MaximGroote";1985-03-27;136.15;-13.35;0;353.545061911291;353.545061911291;0.039597979746441;20.398453;2.2578125;77.7176061458333;85;5564
"MaximGroote";1985-03-27;136.15;-13.25;0;49.1256254433494;49.1256254433494;0.00854400374532673;20.330097;2.23255813953488;58.82528;85;5564
"MaximGroote";1985-03-27;136.05;-13.55;252.268774428974;259.305465197837;511.574239626811;0.0720624728967886;20.571533;7.39583333333333;70.7367371;85;5564
"MaximGroote";1985-03-27;136.15;-13.55;298.707667537041;341.521738789378;640.229406326419;0.00824621125124454;20.532286;4.21428571428571;73.250069787234;85;5564
"MaximGroote";1985-03-27;136.25;-13.55;934.650508379886;247.429376532213;1182.0798849121;0.0313847096529505;20.492597;13.4;55.6211979381443;85;5564
"MaximGroote";1985-03-28;136.35;-13.55;1281.53620989096;306.121393065209;1587.65760295617;0.0488262224629293;20.452497;19.7;47.9234027;86;5565
"MaximGroote";1985-03-28;136.35;-13.45;2551.20766470785;1212.14532413824;3763.35298884609;0.0795110055275446;20.371209;22.1388888888889;66.4079823;86;5565
"MaximGroote";1985-03-28;136.35;-13.35;193.563035781013;591.848573590215;785.411609371228;0.0167630546142389;20.302544;18.2868852459016;63.4832290526316;86;5565
"MaximGroote";1985-03-28;136.45;-13.35;165.712211908241;1340.21803516305;1505.93024707129;0.0773175271203087;20.247148;26.3472222222222;75.9246434;86;5565
"MaximGroote";1985-03-28;136.55;-13.25;3308.00279058288;987.545742060203;4295.54853264308;0.0813941029805157;20.107643;29.0069444444444;74.7876579;86;5565
"MaximGroote";1985-03-28;136.55;-13.35;152.923061299747;98.1193024899873;251.042363789735;0.122576506721324;20.191462;28.1041666666667;76.5273335;86;5565
"MaximGroote";1985-03-28;136.55;-13.45;406.382800796209;79.1417665171939;485.524567313403;0.202180612324732;20.261029;26.3055555555556;63.4580698;86;5565
"MaximGroote";1985-03-28;136.55;-13.55;412.775314254005;26.9004718136483;439.675786067653;0.148475587218906;20.343832;23.7083333333333;55.3812321;86;5565
"MaximGroote";1985-03-28;136.45;-13.65;867.521932946968;0;867.521932946968;0.0355105618091304;20.479274;22.0948905109489;36.5309629591837;86;5565
"NPFMonitor";2002-08-16;140.05;-16.95;1395.07524398581;0;1395.07524398581;0.450284354602731;25.70272;18.0902777777778;21.831649;227;11915
"NPFMonitor";2002-08-16;140.05;-16.95;509.372976429604;0;509.372976429604;0.450284354602731;25.70272;18.0902777777778;21.831649;227;11915
"NPFMonitor";2002-08-17;139.85;-16.95;746.148484958188;0;746.148484958188;0.262975284009717;25.503791;14.9583333333333;13.008074;228;11916
"NPFMonitor";2002-08-17;139.85;-16.95;1392.80275747358;0;1392.80275747358;0.262975284009717;25.503791;14.9583333333333;13.008074;228;11916
"NPFMonitor";2002-08-17;139.85;-16.85;887.929288609956;0;887.929288609956;0.32097507691407;25.467035;13.6388888888889;9.798886952;228;11916
"NPFMonitor";2002-08-17;139.85;-16.85;1466.88727905875;0;1466.88727905875;0.32097507691407;25.467035;13.6388888888889;9.798886952;228;11916
"NPFMonitor";2002-08-17;139.75;-16.75;3056.04725694668;0;3056.04725694668;0.224722050542447;25.328332;12.5138888888889;9.60902828;228;11916
"NPFMonitor";2002-08-17;139.75;-16.75;3371.75631981193;0;3371.75631981193;0.224722050542447;25.328332;12.5138888888889;9.60902828;228;11916
"NPFMonitor";2002-08-17;139.65;-16.75;1626.60190691065;0;1626.60190691065;0.207480119529563;25.223653;14.9097222222222;9.62058767;228;11916
"NPFMonitor";2002-08-17;139.65;-16.75;2070.16666525234;0;2070.16666525234;0.207480119529563;25.223653;14.9097222222222;9.62058767;228;11916
"NPFMonitor";2002-08-17;140.15;-16.15;192.23807116591;0;192.23807116591;0.571465659510701;26.765782;33.2708333333333;15.9035811;228;11916
"NPFMonitor";2002-08-17;140.15;-16.15;131.747650219453;0;131.747650219453;0.571465659510701;26.765782;33.2708333333333;15.9035811;228;11916
"NPFMonitor";2002-08-17;140.15;-16.15;136.110379861354;0;136.110379861354;0.571465659510701;26.765782;33.2708333333333;15.9035811;228;11916
"NPFMonitor";2002-08-17;140.05;-16.15;156.959605137203;0;156.959605137203;0.490074484134815;26.713517;34.2222222222222;11.96351228;228;11916
"NPFMonitor";2002-08-17;139.75;-16.15;952.322819895903;0;952.322819895903;0.29712287020692;24.991529;35.5;14.0360683;228;11916
"NPFMonitor";2002-08-17;139.75;-16.15;1352.45744620702;0;1352.45744620702;0.29712287020692;24.991529;35.5;14.0360683;228;11916
"NPFMonitor";2002-08-18;139.75;-16.15;1160.60057776736;0;1160.60057776736;0.29712287020692;24.991529;35.5;14.0360683;229;11917
"NPFMonitor";2002-08-18;139.75;-16.15;1427.36864300308;0;1427.36864300308;0.29712287020692;24.991529;35.5;14.0360683;229;11917
"NPFMonitor";2002-08-18;139.65;-16.15;429.631993145776;0;429.631993145776;0.2578410362995;24.892678;36.3472222222222;20.4494196;229;11917
"NPFMonitor";2002-08-18;139.65;-16.15;500.93703681106;0;500.93703681106;0.2578410362995;24.892678;36.3472222222222;20.4494196;229;11917
"NPFMonitor";2002-08-18;139.55;-16.15;748.315789448947;0;748.315789448947;0.244663033578839;24.80673;34.1805555555556;23.5314877;229;11917
"NPFMonitor";2002-08-18;139.55;-16.15;518.012602114595;0;518.012602114595;0.244663033578839;24.80673;34.1805555555556;23.5314877;229;11917
"NPFMonitor";2002-08-18;139.45;-16.05;396.759585536808;0;396.759585536808;0.353638233227124;24.661519;39.0138888888889;24.9517171;229;11917
"NPFMonitor";2002-08-18;139.45;-16.05;378.351701050767;0;378.351701050767;0.353638233227124;24.661519;39.0138888888889;24.9517171;229;11917
"NPFMonitor";2002-08-18;139.45;-15.95;597.829864565126;909.094087877101;1506.92395244223;0.451508582421201;24.602918;41.625;38.8999353;229;11917
"NPFMonitor";2002-08-18;139.45;-15.95;647.327135396396;528.030578019036;1175.35771341543;0.451508582421201;24.602918;41.625;38.8999353;229;11917
"NPFMonitor";2002-08-18;139.15;-16.35;16.9692472176608;0;16.9692472176608;0.171172427686229;24.573537;21.3680555555556;7.9689559;229;11917
"NPFMonitor";2002-08-18;139.15;-16.35;436.861401533445;0;436.861401533445;0.171172427686229;24.573537;21.3680555555556;7.9689559;229;11917
"NPFMonitor";2002-08-18;139.05;-16.35;161.724155140696;0;161.724155140696;0.232010775611809;24.485165;23.8680555555556;7.3079533;229;11917
"NPFMonitor";2002-08-18;139.05;-16.35;538.873993785738;0;538.873993785738;0.232010775611809;24.485165;23.8680555555556;7.3079533;229;11917
"NPFMonitor";2002-08-18;139.05;-16.35;485.632093741412;0;485.632093741412;0.232010775611809;24.485165;23.8680555555556;7.3079533;229;11917
"NPFMonitor";2002-08-18;139.05;-16.35;580.369883276432;0;580.369883276432;0.232010775611809;24.485165;23.8680555555556;7.3079533;229;11917
"NPFMonitor";2002-08-18;139.05;-16.25;2069.75991443877;0;2069.75991443877;0.309999999999988;24.440897;26.8611111111111;9.01042604;229;11917
"NPFMonitor";2002-08-18;139.05;-16.25;1631.07509267591;0;1631.07509267591;0.309999999999988;24.440897;26.8611111111111;9.01042604;229;11917
"NPFMonitor";2002-08-18;138.95;-16.35;3029.10891492805;0;3029.10891492805;0.306315197141767;24.411371;25.3263888888889;9.93139145;229;11917
"NPFMonitor";2002-08-18;138.95;-16.35;4061.4755586154;0;4061.4755586154;0.306315197141767;24.411371;25.3263888888889;9.93139145;229;11917
"NPFMonitor";2002-08-19;138.95;-16.35;5644.53722721572;0;5644.53722721572;0.306315197141767;24.411371;25.3263888888889;9.93139145;230;11918
"NPFMonitor";2002-08-19;139.05;-16.45;329.556777642774;0;329.556777642774;0.168609015180071;24.544113;18.5555555555556;8.53825985;230;11918
"NPFMonitor";2002-08-19;139.05;-16.45;315.383525048914;0;315.383525048914;0.168609015180071;24.544113;18.5555555555556;8.53825985;230;11918
"NPFMonitor";2002-08-19;139.15;-16.55;0;72.8049940436812;72.8049940436812;0.0504876222454402;24.690723;6.13669064748201;8.72347676842105;230;11918
"NPFMonitor";2002-08-19;138.25;-16.35;10379.7441475933;0;10379.7441475933;0.322689077751324;23.81965;20.1736111111111;26.0976177;230;11918
"NPFMonitor";2002-08-19;138.15;-16.35;5953.37905207281;0;5953.37905207281;0.252382645996112;23.745579;18.6944444444444;33.1360031;230;11918
"NPFMonitor";2002-08-19;138.15;-16.35;3568.58754278701;0;3568.58754278701;0.252382645996112;23.745579;18.6944444444444;33.1360031;230;11918
"NPFMonitor";2002-08-19;138.15;-16.35;4052.43246356367;0;4052.43246356367;0.252382645996112;23.745579;18.6944444444444;33.1360031;230;11918
"NPFMonitor";2002-08-19;138.25;-16.35;8072.69542171138;0;8072.69542171138;0.322689077751324;23.81965;20.1736111111111;26.0976177;230;11918
"NPFMonitor";2002-08-20;138.25;-16.15;7606.08690844453;0;7606.08690844453;0.465292381197024;23.715947;28.4027777777778;21.7263638;231;11919
"NPFMonitor";2002-08-20;138.25;-16.15;5170.2021159663;212.254351712359;5382.45646767866;0.465292381197024;23.715947;28.4027777777778;21.7263638;231;11919
"NPFMonitor";2002-08-20;138.15;-16.15;3087.18136550802;1728.87863861214;4816.06000412016;0.402453724047887;23.627044;25.2847222222222;26.1992388;231;11919
"NPFMonitor";2002-08-20;138.15;-16.05;1153.9412637565;1864.69356722982;3018.63483098632;0.464724649658281;23.58259;29.6597222222222;23.374932;231;11919
"NPFMonitor";2002-08-20;138.25;-15.95;43.416475368374;322.259555209923;365.676030578297;0.605419689141332;23.597409;36.2430555555556;18.86389599;231;11919
"NPFMonitor";2002-08-20;138.25;-15.95;316.690230267984;852.916746099797;1169.60697636778;0.605419689141332;23.597409;36.2430555555556;18.86389599;231;11919
"NPFMonitor";2002-08-20;137.75;-15.35;0;5396.8045214999;5396.8045214999;0.747743940129246;22.843596;46.9444444444444;28.0199747;231;11919
